BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE,DAMAGE_PROPERTY_CONV,DAMAGE_CROPS_CONV,TOTAL_DAMAGE
202405,7,1925,202405,7,1933,190686,1179546,OHIO,39,2024,May,Tornado,C,11,AUGLAIZE,ILN,5/7/2024 19:25,EST-5,5/7/2024 19:33,0,0,0,0,300.00K,0.00K,NWS Storm Survey,,,,,EF2,3.6,300,,,,,5,WNW,LOCK TWO,2,NNW,LOCK TWO,40.48,-84.455,40.4777,-84.3865,Showers and thunderstorms developed during the late afternoon and evening hours ahead of a low pressure system moving through the Ohio Valley.,"The tornado began at 1920EST in Mercer County, about 2.5 miles southeast of Montezuma. The tornado moved east-northeast and entered Auglaize county at 1925EST, just south of Guadalupe Road. ||As the tornado moved east across western Auglaize County, it caused significant damage to trees and outbuildings. The most significant damage occurred to two houses near Southland Road and Tri Township Road, where both homes experienced roof loss and partial wall collapse, particularly of the second story. The tornado dissipated just west of State Route 66.",CSV,300000,0,300000
202405,7,2020,202405,7,2025,190686,1179617,OHIO,39,2024,May,Tornado,C,17,BUTLER,ILN,5/7/2024 20:20,EST-5,5/7/2024 20:25,0,0,0,0,200.00K,0.00K,NWS Storm Survey,,,,,EF1,2.38,200,,,,,0,WNW,WOODS STATION,0,NNW,MC GONIGLE,39.4525,-84.7276,39.4556,-84.6831,Showers and thunderstorms developed during the late afternoon and evening hours ahead of a low pressure system moving through the Ohio Valley.,The tornado started in Reily Township along Bunker Hill Woods Road where one outbuilding was destroyed and significant damage occurred to the roof and garage of a single family home. Winds in this area were estimated to be around 110 mph. ||Trees were snapped and another outbuilding was destroyed along Pierson Road. Additional tree and structure damage was noted along Stillwell Beckett Road. The tornado continued to move east and downed some trees at the Indian Ridge Golf Club. Some trees were also downed along Eagle View Court and Lanes Mill Road just east of the golf course before the tornado ended.,CSV,200000,0,200000
202405,7,2108,202405,7,2112,190686,1179640,OHIO,39,2024,May,Tornado,C,165,WARREN,ILN,5/7/2024 21:08,EST-5,5/7/2024 21:12,0,0,0,0,200.00K,0.00K,NWS Storm Survey,,,,,EF1,2.64,150,,,,,0,ENE,SOUTH LEBANON,1,N,STUBBS MILLS,39.3728,-84.213,39.3908,-84.1695,Showers and thunderstorms developed during the late afternoon and evening hours ahead of a low pressure system moving through the Ohio Valley.,"The tornado first formed in South Lebanon with primarily minor tree damage observed for several city blocks on the northeast side of town. Broken limbs were found along Pike Street, Claude Street, and Sunset Drive. Minor damage to an outbuilding was found on the south side of Claude Street. ||The next evidence of the tornado was found in a field to the west of Shawhan Road, where striations were evident in the tall grass of the field. The tornado moved east-northeast across Shawhan Road, causing extensive tree damage on the east side of the road. ||A few residences along Shawhan Road sustained minor roof damage, but one detached garage had total roof removal and partial wall collapse. Winds here were estimated to be 90 mph, or low end EF-1. The tornado continued east-northeast, causing additional tree and structural damage to homes along Browning Lane. As the tornado moved back across Shawhan Road, additional tree and minor structural damage to residences was noted between Shawhan and Stubbs Mill Road. The tornado appeared to end near Stubbs Mill Road.",CSV,200000,0,200000
202405,8,2323,202405,8,2326,192340,1186754,NORTH CAROLINA,37,2024,May,Tornado,C,99,JACKSON,GSP,5/8/2024 23:23,EST-5,5/8/2024 23:26,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,1.52,200,,,,,2,NNW,GLENVILLE,3,N,GLENVILLE,35.207,-83.152,35.217,-83.128,"A couple of waves of strong to severe thunderstorms moved from east Tennessee into  western North Carolina...one during the afternoon and evening of the 8th, and another during the early morning of the 9th. Scattered severe storms produced several EF1 tornadoes, large to very large hail, and isolated swaths of damaging winds.","NWS storm survey found the path of a second EF1 tornado in Jackson County that touched down south of another tornado shortly before the earlier tornado ended. This brief tornado touched down in a wooded area just below Lake Glenville near Shoal Creek Mountain Road. The tornado crossed Shoal Creek Mountain Road twice where the road takes a sharp hairpin turn. The tornado reached peak intensity of in this area where numerous trees were uprooted or snapped with large branches also snapped off. The tornado crossed Highway 107 and moved northeast where it ascended Pilot Mountain, passing very close to the summit. A narrow and focused damage swath of downed trees was documented where the tornado crossed Big Pilot Mountain Road. The tornado descended Pilot Mountain into the Simms Valley community where a couple trees were uprooted and numerous large branches snapped. The tornado quickly turned to the north as it moved towards Trout Creek and dissipated as it merged with the broader area of rotation associated with the first tornado.",CSV,0,0,0
202405,10,254,202405,10,258,191567,1186968,FLORIDA,12,2024,May,Tornado,C,113,SANTA ROSA,MOB,5/10/2024 2:54,CST-6,5/10/2024 2:58,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EFU,3.16,30,,,,,5,N,INDIAN FORD,5,S,MUNSON,30.7886,-86.9177,30.7815,-86.8651,"Two storm complexes moved across southeastern Mississippi, southwestern Alabama, and into the Florida Panhandle during the early morning hours of 5/10 producing destructive straight-line winds and multiple tornadoes.","A new EF-U tornado has been discovered via high resolution Planet satellite imagery from the May 10th tornado event. A radar tornado debris signature was present which necessitated the review of available satellite imagery to confirm the existence of this tornado. The tornado began north of Red Rock Road and just east of Will Sexton Road in forested areas. The tornado tracked east-southeast eventually crossing Red Rock Road at the intersection of Pleasant Home Church Road and Bryant Bridge Road. The tornado lifted shortly after this point. Once higher resolution imagery becomes available, the tornado intensity may be able to be assessed.||This survey was able to be completed with the assistance of NASA SPoRT, NASAMSFC, NASA CSDA and the NASA Disasters Program providing high resolution Planet satellite imagery. Without the availability of this remote sensing imagery, the true path length, width, and track of this tornado would not have been able to be determined.",CSV,0,0,0
202405,13,1737,202405,13,1738,192258,1185875,LOUISIANA,22,2024,May,Tornado,C,47,IBERVILLE,LIX,5/13/2024 17:37,CST-6,5/13/2024 17:38,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EFU,0.91,100,,,,,8,WSW,RAMAH,7,WSW,RAMAH,30.34,-91.62,30.35,-91.61,"A stationary front was setup along the gulf coast on May 13th. High instability and progressive flow aloft ignited a storm complex over southeastern Texas during the mid afternoon hours. Those storms quickly formed into a linear complex that rode along the stationary boundary, favoring the thermal and instability gradient. The complex made its way across southern Louisiana, producing destructive straight-line winds with embedded tornadoes. The complex dove south into the Gulf of Mexico off of the Mississippi coast, favoring the instability where it continued to produces significant wind gusts before exiting the coastal waters.",Damage path of apparent tornado based on NDVI differencing in high resolution satellite imagery.,CSV,0,0,0
202403,14,1924,202403,14,1948,188481,1167914,OHIO,39,2024,March,Tornado,C,159,UNION,ILN,3/14/2024 19:24,EST-5,3/14/2024 19:48,0,0,0,0,500.00K,0.00K,NWS Storm Survey,,,,,EF2,15.6,600,ILN,OH,041,DELAWARE,1,W,LUNDA,4,NE,NEW DOVER,40.3718,-83.5251,40.29,-83.249,Thunderstorms developed in an unseasonably warm and humid airmass ahead of an approaching cold front.,"The tornado developed in far western Union County near Newton Perkins Road and strengthened as it moved east across Lunda and Morse Roads where it caused some roof damage to homes. The tornado quickly strengthened further and affected a number of homes along Evans Road as it crossed State Route 739 and then continued southeast to areas just north of Broadway. Across portions of that corridor, damage was consistent with wind speeds of 115 to 125 mph. One modular home was completely destroyed with its contents thrown downstream nearly a half mile and another home lost a majority of its roof with exterior wall collapse. ||Significant tree damage was observed near Broadway, including in a cemetery just to the east of Broadway. As the tornado passed Broadway and continued southeast across State Routes 31 and 4, a number of additional homes and barns were impacted, with roof damage being common. Tree damage along the entire length of  the tornado was considerable with trees uprooted and trunks snapped. The tornado crossed into Delaware County about 4 miles northeast of New Dover at 1948EST. The tornado continued east across far western Delaware County before ending at 1952EST, about 2 miles northeast of Ostrander.",CSV,500000,0,500000
202403,14,1948,202403,14,1952,188481,1167916,OHIO,39,2024,March,Tornado,C,41,DELAWARE,ILN,3/14/2024 19:48,EST-5,3/14/2024 19:52,0,0,0,0,50.00K,0.00K,NWS Storm Survey,,,,,EF1,3.88,400,,,,,2,NW,OSTRANDER,1,SSW,WARRENSBURG,40.29,-83.249,40.2827,-83.176,Thunderstorms developed in an unseasonably warm and humid airmass ahead of an approaching cold front.,"The tornado initially developed in Union County,  at 1924EST, about 1.3 mile west of Lunda. The tornado moved east-southeast and entered Delaware County at 1948EST, about 2 miles northwest of Ostrander.  As the tornado moved east across far western, it produced mainly tree damage before ending near U.S. Route 36.",CSV,50000,0,50000
202403,14,1308,202403,14,1315,188482,1160988,KENTUCKY,21,2024,March,Tornado,C,41,CARROLL,ILN,3/14/2024 13:08,EST-5,3/14/2024 13:15,0,0,0,0,50.00K,0.00K,NWS Storm Survey,,,,,EF2,5.51,500,LMK,IN,077,JEFFERSON,4,WNW,LOCUST,1,ENE,LOCUST,38.7238,-85.3275,38.7075,-85.2274,Thunderstorms developed in an unseasonably warm and humid airmass ahead of an approaching cold front.,"The tornado first developed in Jefferson County, Indiana, at 1258EST, on the north side of Hanover. The tornado moved east across the Ohio River into Trimble County, Kentucky, and then into Carroll County at 1308EST. ||There was extensive tree damage just inside of western Carroll County where winds were estimated to be 115 mph, EF-2 strength, before weakening across the rugged Fairview ridge. There was one large barn along Hampton Road that had extensive roof paneling damage and a door blown out. Wind speeds here were estimated to be 90 mph, EF-1. There was a lot of topped tree damage along Locust Creek and Kentucky State Route 36, where wind speeds were estimated to be 85 mph, EF-0.||At 1315EST, the tornado moved across the Ohio River again and back into Jefferson County, Indiana. The tornado continued east across southwest Switzerland County, Indiana, before crossing the Ohio River one more time and moving back into Carroll County, Kentucky, and ending at 1324EST, 2 miles east of Carrollton.",CSV,50000,0,50000
202405,7,2115,202405,7,2120,190686,1179680,OHIO,39,2024,May,Tornado,C,165,WARREN,ILN,5/7/2024 21:15,EST-5,5/7/2024 21:20,0,0,0,0,500.00K,0.00K,NWS Storm Survey,,,,,EF1,2.73,350,,,,,2,WNW,ROACHESTER,1,NW,HAMMEL,39.3547,-84.129,39.3795,-84.0892,Showers and thunderstorms developed during the late afternoon and evening hours ahead of a low pressure system moving through the Ohio Valley.,"The tornado began in the Little Miami River Valley, within the village of Morrow where tree damage and minor structure damage was observed. Extensive tree damage occurred along the northern hillside rising up out of the valley. More sporadic tree damage was noted along the hillside rising up from the southern side of the river. Several homes along Mason Morrow Millgrove Road received structural damage. One home had a total removal of its second story while an adjacent home had partial removal of its roof. Winds at this location were estimated to be at 95 mph, or EF-1.||The tornado continued northeast along the Little Miami River, with more damage found near the intersection of Mason Morrow Millgrove Road and Woodward-Claypool Road. Widespread tree damage occurred on a large stretch of the Little Miami Bike Path. The tornado then appeared to weaken as it moved northeast, causing more minor tree damage and some minor structural damage to a residence before ending.",CSV,500000,0,500000
